prod_id,title,main_cat,sub_cat,category_id,desc,homepage_rank,is_original,is_active,format_id,photographer_id,year_taken
3025,Photograph of Chicago Theatre - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Chicago Theatre,31,"Free Return Shipping.  This Chicago Theatre photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is my most recent photograph of the Chicago Theatre.  During late October of 2007, Chicago hosted the AIBA World Boxing Championship.  The opening ceremonies were held at the historic Chicago Theatre where the Muhammad Ali made a special guest appearance.",0,TRUE,TRUE,1,1,2001
3026,Photo of Aerial View of Chicago - 11x14 photo w/ 14x18 mat,Chicago Cityscape,Chicago Aerial Views,20,"Free Return Shipping.  This Chicago Aerial Views photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was taken in the late Fall of 2007.  It had been almost 10 years since my last photograph taken from the roof top of the McCormick building.  This photo features a great view of the Chicago Skyline along with the renovated Soldier Field.  Click on the 1st recommended photo below, to see how Chicago's skyline has changed over the years.",0,TRUE,TRUE,1,1,2001
3031,Photograph of Chicago Cubs 2008 Baseball - Wrigley Field - 11x14 photo w/ 14x18 mat,Chicago Cubs,Wrigley Field,60,"Free Return Shipping.  This Wrigley Field photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This 2008 Chicago Cubs photograph features an inside look of Wrigley Field taken just to the left of home plate.     This is a prime example of why Wrigley Field is regarded, by many, as the best ballpark in the big leagues.     The photo was taken during the 2008 Cubs baseball season in a home game against the Pittsburgh Pirates.     It truly was a great day for a ballgame given the perfect weather and bright blue skies.",0,TRUE,TRUE,1,1,2001
3032,Print of Old Yankee Stadium Photo - Yankees - 11x14 photo w/ 14x18 mat,MLB Baseball,Yankee Stadium,63,"Free Return Shipping.  This Yankee Stadium print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features an inside look into Old Yankee Stadium which was the previous home to the New York Yankees.  The photo was taken during the 2008 season just before the final game taking place on on September 21, 2008, with the Yankees beating the Baltimore Orioles.  The first game at the stadium was held on April 18, 1923, with the Yankees defeating the Boston Red Sox.  There is an option to include a black plate below the photo that reads:  YANKEE STADIUM 1923-2008",0,TRUE,TRUE,1,1,2001
3033,Photo of Old Yankee Stadium Photo - New York Yankees - 11x14 photo w/ 14x18 mat,MLB Baseball,Yankee Stadium,63,"Free Return Shipping.  This Yankee Stadium photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features an front view of Old Yankee Stadium which was the previous home to the New York Yankees.  The photo was taken during the 2008 season just before the final game taking place on on September 21, 2008, with the Yankees beating the Baltimore Orioles.  The first game at the stadium was held on April 18, 1923, with the Yankees defeating the Boston Red Sox.  There is an option to include a black plate below the photo that reads:  YANKEE STADIUM 1923-2008",0,TRUE,TRUE,1,1,2001
3034,Picture of Shea Stadium Photo Framed - New York Mets - 11x14 photo w/ 14x18 mat,MLB,Shea Stadium,48,Free Return Shipping.  This Shea Stadium picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a front view of Shea Stadium which was the old home to the New York Mets.  There is an option to include a black plate below the photo that reads:  SHEA STADIUM      1964-2008,0,TRUE,TRUE,1,1,2001
3037,Photograph of Shea Stadium Picture Framed  - Inside View of Ballpark - 11x14 photo w/ 14x18 mat,MLB,Shea Stadium,48,"Free Return Shipping.  This Shea Stadium photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a look inside Shea Stadium, which was the old home to the New York Mets.  There is an option to include a black plate below the photo that reads:  SHEA STADIUM 1964-2008",0,TRUE,TRUE,1,1,2001
3038,Photograph of Fenway Park Picture Framed - Boston Red Sox Photo - 11x14 photo w/ 14x18 mat,Boston,Fenway Park,34,Free Return Shipping.  This Fenway Park photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a look inside Fenway Park home to the Boston RedSox.   There is an option to include a black plate below the photo that reads:  FENWAY PARK 1912-,0,TRUE,TRUE,1,1,2001
3040,Photo of Fenway Park Photo Framed - Boston RedSox - 11x14 photo w/ 14x18 mat,Boston,Fenway Park,34,Free Return Shipping.  This Fenway Park photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a view of outside of Fenway Park home to the Boston RedSox.  There is an option to include a black plate below the photo that reads:  FENWAY PARK 1912-,0,TRUE,TRUE,1,1,2001
3047,Photo of 2009 Winter Classic Photo Framed- National Anthem - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,2009 Winter Classic,2,"Free Return Shipping.  This 2009 Winter Classic photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photo was taken inside Wrigley Field in the upper deck above home plate as the players for both teams lined up for the national anthems.  The 2009 NHL Winter Classic was a specially-staged National Hockey League regular-season game played outdoors on January 1, 2009 at Wrigley Field. The game was between the Chicago Blackhawks and the defending Stanley Cup champion Detroit Red Wings. The photograph has the option to come with a black plate with the following:  WINTER CLASSIC JANUARY 1, 2009",0,TRUE,TRUE,1,1,2001
3048,Picture of Winter Classic Framed Print - Opening Faceoff - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,2009 Winter Classic,2,"Free Return Shipping.  This 2009 Winter Classic picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This print was taken at the 2009 Winter Clasic game held at Wrigley Field during the opening face off b/t the Blackhawks and Red Wings.  The 2009 NHL Winter Classic was a specially-staged National Hockey League regular-season game played outdoors on January 1, 2009 at Wrigley Field. The game was between the Chicago Blackhawks and the defending Stanley Cup champion Detroit Red Wings. The photograph has the option to come with a black plate with the following:  WINTER CLASSIC JANUARY 1, 2009",0,TRUE,TRUE,1,1,2001
3050,Photo of Navy Pier & Cruise Ships - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Navy Pier,42,Free Return Shipping.  This Navy Pier photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a beautiful view of Navy Pier that captures the popular attraction from a nice angle including all the cruise ships line up for departure onto Lake Michigan.,0,TRUE,TRUE,1,1,2001
3051,Photo of Last Game at Miller Park (Milwaukee Brewers) - 11x14 photo w/ 14x18 mat,Other Sports Stadiums,Chicago Marathon,28,Free Return Shipping.  This Chicago Marathon photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3055,Print of Blackhawks Helmet on Picasso Sculpture - 11x14 photo w/ 14x18 mat,Chicago Blackhawks,Chicago Blackhawks Players,22,Free Return Shipping.  This Chicago Blackhawks Players print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Blackhawks helmet was placed on top of the Chicago Picasso sculpture during the Hawks 09 playoff season.,0,TRUE,TRUE,1,1,2001
3059,Photo of Picture of Chicago Skyline - Dramatic Summer Sunset - 11x14 photo w/ 14x18 mat,Chicago Cityscape,Chicago Cityscape,24,"Free Return Shipping.  This Chicago Cityscape photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph was shot in the Summer of 2009.  That day there had been several cumulus clouds in the afternoon and the humidity was very low.  I spontaneously grabbed my photo equipment and drove down to the lakefront where I eagerly waited for the sun to set.    What I witnessed was one of the best Chicago sunsets of my life.  As the sky started to darken, the clouds were perfectly backlit from the remaining sun rays shining over the horizon and I was able to capture the moment with this photograph.",0,TRUE,TRUE,1,1,2001
3060,Picture of View of the Wrigley Building Clock From the 16th Floor of the Trump Tower - 11x14 photo w/ 14x18 mat,Chicago Cityscape,Chicago Aerial Views,20,Free Return Shipping.  This Chicago Aerial Views picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,0,TRUE,TRUE,1,1,2001
3062,Picture of 2009 Chicago Skyline From the South looking North - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline.Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
3063,Print of New Chicago Skyline w/ Old Meigs Field - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline. Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
3064,Print of Chicago Skyline with Trump Tower Chicago - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline. Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
3065,Picture of Photo of Chicago with View of Skyline & Monnroe Street Harbor - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline. Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
3066,Picture of Aerial of Navy Pier and & Trump Tower Chicago - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline. Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
3067,Print of Aerial of Trump Tower & Chicago River - 11x14 photo w/ 14x18 mat,Chicago Landmarks,Trump Tower Chicago,55,"Free Return Shipping.  This Trump Tower Chicago print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The Trump Tower Chicago is a skyscraper condo-hotel in downtown Chicago, Illinois. It is adjacent to the main branch of the Chicago River, with a view of the entry to Lake Michigan beyond a series of bridges over the river.  The design of the building incorporates three setbacks to provide visual continuity with the surrounding skyline. Each of the setbacks is designed to reflect the height of a nearby building; the first aligns with the Wrigley Building, the second with the Marina City Towers, and the third with the 330 North Wabash building.",0,TRUE,TRUE,1,1,2001
